open_time,open,high,low,close,volume,amount,close_time
1732982400000,96645.4100000000000000000000000000,96688.0000000000000000000000000000,96615.5200000000000000000000000000,96672.0100000000000000000000000000,11.84595807,1144977.030000000000000000,1732982700000
1732982700000,96672.0100000000000000000000000000,96757.0700000000000000000000000000,96672.0000000000000000000000000000,96734.0300000000000000000000000000,12.00979693,1161770.190000000000000000,1732983000000
1732983000000,96734.0300000000000000000000000000,96749.9900000000000000000000000000,96644.0000000000000000000000000000,96652.0000000000000000000000000000,11.50851039,1112717.220000000000000000,1732983300000
1732983300000,96652.0000000000000000000000000000,96652.0100000000000000000000000000,96553.3100000000000000000000000000,96581.7300000000000000000000000000,30.42517929,2938503.050000000000000000,1732983600000
1732983600000,96581.7300000000000000000000000000,96636.4900000000000000000000000000,96544.0000000000000000000000000000,96615.9900000000000000000000000000,26.60506841,2569584.910000000000000000,1732983900000
1732983900000,96615.9900000000000000000000000000,96616.0000000000000000000000000000,96542.6900000000000000000000000000,96555.4300000000000000000000000000,21.74837640,2100101.500000000000000000,1732984200000
1732984200000,96555.4300000000000000000000000000,96585.3400000000000000000000000000,96545.6100000000000000000000000000,96585.3300000000000000000000000000,31.23940742,3016518.710000000000000000,1732984500000
1732984500000,96585.3300000000000000000000000000,96635.1500000000000000000000000000,96531.3500000000000000000000000000,96550.4000000000000000000000000000,20.60875984,1990414.400000000000000000,1732984800000
1732984800000,96550.4000000000000000000000000000,96608.0000000000000000000000000000,96550.4000000000000000000000000000,96600.0000000000000000000000000000,11.50680697,1111373.940000000000000000,1732985100000
1732985100000,96600.0000000000000000000000000000,96737.7000000000000000000000000000,96599.9800000000000000000000000000,96708.3000000000000000000000000000,24.83027180,2400516.220000000000000000,1732985400000
1732985400000,96708.3000000000000000000000000000,96874.4300000000000000000000000000,96708.2900000000000000000000000000,96874.4300000000000000000000000000,27.07493899,2621368.880000000000000000,1732985700000
1732985700000,96874.4300000000000000000000000000,96960.0000000000000000000000000000,96866.3100000000000000000000000000,96871.3200000000000000000000000000,22.96794300,2225918.450000000000000000,1732986000000
1732986000000,96871.3200000000000000000000000000,96964.0000000000000000000000000000,96871.3100000000000000000000000000,96948.0200000000000000000000000000,19.15236760,1856491.050000000000000000,1732986300000
1732986300000,96948.0200000000000000000000000000,96955.9400000000000000000000000000,96873.0000000000000000000000000000,96875.8000000000000000000000000000,16.42094877,1591332.510000000000000000,1732986600000
1732986600000,96875.8000000000000000000000000000,96875.8100000000000000000000000000,96825.0200000000000000000000000000,96831.9300000000000000000000000000,11.50321100,1114119.060000000000000000,1732986900000
1732986900000,96831.9300000000000000000000000000,96893.2400000000000000000000000000,96803.9200000000000000000000000000,96893.2400000000000000000000000000,16.06340201,1555717.810000000000000000,1732987200000
1732987200000,96893.2400000000000000000000000000,96935.9500000000000000000000000000,96866.4500000000000000000000000000,96888.0100000000000000000000000000,9.75104336,944958.100000000000000000,1732987500000
1732987500000,96888.0100000000000000000000000000,96908.0000000000000000000000000000,96869.7000000000000000000000000000,96869.7000000000000000000000000000,16.52475344,1601248.720000000000000000,1732987800000
1732987800000,96869.7000000000000000000000000000,96913.7100000000000000000000000000,96869.7000000000000000000000000000,96889.9300000000000000000000000000,10.76379886,1042823.500000000000000000,1732988100000
1732988100000,96889.9300000000000000000000000000,96889.9400000000000000000000000000,96804.5000000000000000000000000000,96811.0800000000000000000000000000,17.67080454,1711190.950000000000000000,1732988400000
1732988400000,96811.0800000000000000000000000000,96856.0000000000000000000000000000,96808.5300000000000000000000000000,96832.0000000000000000000000000000,6.91117380,669193.890000000000000000,1732988700000
1732988700000,96832.0000000000000000000000000000,96850.0100000000000000000000000000,96814.1100000000000000000000000000,96844.0000000000000000000000000000,5.95711000,576867.420000000000000000,1732989000000
1732989000000,96844.0000000000000000000000000000,96844.0000000000000000000000000000,96799.9900000000000000000000000000,96800.0100000000000000000000000000,10.57326382,1023738.810000000000000000,1732989300000
1732989300000,96800.0100000000000000000000000000,96800.0100000000000000000000000000,96777.7600000000000000000000000000,96780.3800000000000000000000000000,6.93281923,670991.300000000000000000,1732989600000
1732989600000,96780.3800000000000000000000000000,96872.4300000000000000000000000000,96780.3800000000000000000000000000,96853.1900000000000000000000000000,11.25070883,1089527.730000000000000000,1732989900000
1732989900000,96853.1900000000000000000000000000,96870.2600000000000000000000000000,96851.6900000000000000000000000000,96853.4000000000000000000000000000,12.18545870,1180252.400000000000000000,1732990200000
1732990200000,96853.4000000000000000000000000000,96898.2900000000000000000000000000,96841.2600000000000000000000000000,96853.8300000000000000000000000000,5.13250451,497117.100000000000000000,1732990500000
1732990500000,96853.8300000000000000000000000000,96896.0000000000000000000000000000,96849.3400000000000000000000000000,96894.9900000000000000000000000000,14.97034699,1450402.440000000000000000,1732990800000
1732990800000,96894.9900000000000000000000000000,96895.0000000000000000000000000000,96764.4900000000000000000000000000,96783.1100000000000000000000000000,8.72601266,845051.670000000000000000,1732991100000
1732991100000,96783.1100000000000000000000000000,96860.0000000000000000000000000000,96783.1100000000000000000000000000,96848.0100000000000000000000000000,6.34981558,614857.090000000000000000,1732991400000
1732991400000,96848.0100000000000000000000000000,96884.0000000000000000000000000000,96792.0000000000000000000000000000,96850.0000000000000000000000000000,5.53675227,536165.750000000000000000,1732991700000
1732991700000,96850.0000000000000000000000000000,96872.0000000000000000000000000000,96846.1500000000000000000000000000,96850.0000000000000000000000000000,2.77402831,268674.490000000000000000,1732992000000
1732992000000,96850.0000000000000000000000000000,96856.0000000000000000000000000000,96822.0000000000000000000000000000,96852.8500000000000000000000000000,8.59513221,832333.890000000000000000,1732992300000
1732992300000,96852.8500000000000000000000000000,96944.0000000000000000000000000000,96822.2100000000000000000000000000,96931.9800000000000000000000000000,9.22461974,893762.390000000000000000,1732992600000
1732992600000,96931.9800000000000000000000000000,96974.5000000000000000000000000000,96931.9700000000000000000000000000,96974.5000000000000000000000000000,10.37860875,1006371.820000000000000000,1732992900000
1732992900000,96974.5000000000000000000000000000,97010.0000000000000000000000000000,96949.9900000000000000000000000000,96966.3600000000000000000000000000,19.66135652,1906506.670000000000000000,1732993200000
1732993200000,96966.3600000000000000000000000000,97000.3400000000000000000000000000,96920.0000000000000000000000000000,96982.0600000000000000000000000000,10.91186805,1058050.840000000000000000,1732993500000
1732993500000,96982.0600000000000000000000000000,96982.0600000000000000000000000000,96939.9900000000000000000000000000,96940.0100000000000000000000000000,7.43667087,721040.600000000000000000,1732993800000
1732993800000,96940.0100000000000000000000000000,96940.0200000000000000000000000000,96911.6100000000000000000000000000,96911.6300000000000000000000000000,17.03352637,1651026.130000000000000000,1732994100000
1732994100000,96911.6300000000000000000000000000,96912.0000000000000000000000000000,96876.5100000000000000000000000000,96901.4000000000000000000000000000,9.61853890,932072.090000000000000000,1732994400000
1732994400000,96901.4000000000000000000000000000,96954.0300000000000000000000000000,96901.4000000000000000000000000000,96946.1200000000000000000000000000,4.42091769,428500.830000000000000000,1732994700000
1732994700000,96946.1200000000000000000000000000,96946.1200000000000000000000000000,96904.7600000000000000000000000000,96912.0900000000000000000000000000,5.44781424,528030.590000000000000000,1732995000000
1732995000000,96912.0900000000000000000000000000,96921.9400000000000000000000000000,96883.9900000000000000000000000000,96921.9400000000000000000000000000,5.01231564,485685.680000000000000000,1732995300000
1732995300000,96921.9400000000000000000000000000,97035.0300000000000000000000000000,96921.9300000000000000000000000000,97035.0200000000000000000000000000,4.61861434,447888.470000000000000000,1732995600000
1732995600000,97035.0200000000000000000000000000,97062.5000000000000000000000000000,97014.5000000000000000000000000000,97056.2100000000000000000000000000,4.58450307,444798.650000000000000000,1732995900000
1732995900000,97056.2100000000000000000000000000,97056.2100000000000000000000000000,97003.3700000000000000000000000000,97018.8300000000000000000000000000,5.83086285,565715.990000000000000000,1732996200000
1732996200000,97018.8300000000000000000000000000,97039.9700000000000000000000000000,96980.3300000000000000000000000000,97022.0100000000000000000000000000,6.42185913,623012.350000000000000000,1732996500000
1732996500000,97022.0100000000000000000000000000,97040.7300000000000000000000000000,97012.0000000000000000000000000000,97019.6900000000000000000000000000,8.12497962,788363.100000000000000000,1732996800000
1732996800000,97019.6900000000000000000000000000,97021.9200000000000000000000000000,96976.0200000000000000000000000000,96976.0400000000000000000000000000,6.47013593,627623.880000000000000000,1732997100000
1732997100000,96976.0400000000000000000000000000,97000.0000000000000000000000000000,96975.6800000000000000000000000000,96976.0000000000000000000000000000,6.46287620,626822.360000000000000000,1732997400000
1732997400000,96976.0000000000000000000000000000,97040.0000000000000000000000000000,96956.1000000000000000000000000000,97040.0000000000000000000000000000,8.97798290,870895.510000000000000000,1732997700000
1732997700000,97040.0000000000000000000000000000,97040.0000000000000000000000000000,96976.0000000000000000000000000000,97003.9800000000000000000000000000,4.27278798,414461.370000000000000000,1732998000000
1732998000000,97003.9800000000000000000000000000,97004.0000000000000000000000000000,96969.4600000000000000000000000000,96977.6900000000000000000000000000,9.74164322,944772.540000000000000000,1732998300000
1732998300000,96977.6900000000000000000000000000,96999.0900000000000000000000000000,96933.9000000000000000000000000000,96933.9000000000000000000000000000,20.37942441,1975808.250000000000000000,1732998600000
1732998600000,96933.9000000000000000000000000000,96942.0000000000000000000000000000,96875.5200000000000000000000000000,96879.5500000000000000000000000000,27.42223937,2658004.180000000000000000,1732998900000
1732998900000,96879.5500000000000000000000000000,96904.0000000000000000000000000000,96879.5400000000000000000000000000,96891.4100000000000000000000000000,6.44349280,624326.320000000000000000,1732999200000
1732999200000,96891.4100000000000000000000000000,96912.9900000000000000000000000000,96834.0400000000000000000000000000,96855.4800000000000000000000000000,9.87185005,956323.840000000000000000,1732999500000
1732999500000,96855.4800000000000000000000000000,96913.5900000000000000000000000000,96824.7700000000000000000000000000,96913.5800000000000000000000000000,10.73164312,1039494.410000000000000000,1732999800000
1732999800000,96913.5800000000000000000000000000,96939.4800000000000000000000000000,96913.5800000000000000000000000000,96939.4700000000000000000000000000,7.41635873,718837.280000000000000000,1733000100000
1733000100000,96939.4700000000000000000000000000,96968.0100000000000000000000000000,96936.5000000000000000000000000000,96967.9900000000000000000000000000,9.26999257,898767.410000000000000000,1733000400000
